utmx utmy Watershednum elevation aspect slope
281255 4870395 2 588 80.53768 16.91652
281265 4870395 2 585 81.8699 19.47122
281275 4870395 2 581 80.83765 21.4304
281285 4870395 2 577 77.90524 19.6946
281295 4870395 2 574 77.90524 19.6946
281305 4870395 2 570 75.46555 19.22153
281315 4870395 2 567 74.35775 17.97923
281325 4870395 2 564 75.96375 17.18333
281335 4870395 2 561 73.30076 14.62828
281345 4870395 2 559 75.25644 13.79797
281355 4870395 2 556 81.02737 13.51969
281365 4870395 2 554 83.65981 12.75587
281375 4870395 2 552 84.28941 14.10346
281385 4870395 2 549 87.51044 16.05432
281395 4870395 2 546 87.87891 18.66144
281405 4870395 2 542 84.47246 21.27147
281415 4870395 2 538 81.8699 19.47122
281425 4870395 2 535 78.69007 17.67649
281435 4870395 2 532 74.35775 17.97923
281445 4870395 2 529 70.20113 18.37304
281455 4870395 2 526 66.2505 18.85055
281465 4870395 2 523 64.44003 17.67649
281475 4870395 3 520 65.55605 16.80832
281485 4870395 3 517 62.35402 16.50623
281495 4870395 3 515 58.24052 17.15688
281505 4870395 3 512 56.88866 18.94418
281515 4870395 3 509 60.25512 21.955
281525 4870395 3 505 63.43495 24.09484
281535 4870395 3 501 60.25512 21.955
281545 4870395 3 498 62.65012 22.20139
281555 4870395 3 494 68.49857 23.91028
281565 4870395 3 490 68.19859 21.99316
281575 4870395 3 486 67.83366 20.02349
281585 4870395 3 483 68.96249 19.19861
281595 4870395 3 480 66.2505 18.85055
281605 4870395 3 477 60.52411 18.27561
281615 4870395 3 474 56.88866 18.94418
281625 4870395 3 471 59.03624 20.02349
281635 4870395 3 468 59.74356 19.15268
281645 4870395 3 465 55.00798 16.9703
281655 4870395 3 463 55.61966 16.05432
281665 4870395 3 460 56.30993 15.13181
281675 4870395 3 458 53.1301 14.03624
281685 4870395 3 456 53.1301 14.03624
281695 4870395 3 454 52.59464 14.97661
281705 4870395 3 452 56.30993 19.82703
281715 4870395 3 448 54.46232 23.27333
281725 4870395 3 445 51.58194 24.82851
281735 4870395 3 441 49.3987 24.74862
281745 4870395 3 438 45 22.12599
281755 4870395 3 435 45 21.25149
281765 4870395 3 432 47.48955 22.14487
281775 4870395 3 429 49.96974 22.20139
281785 4870395 3 426 47.72631 20.38767
281795 4870395 3 424 47.8624 19.49371
281805 4870395 3 421 48.17983 17.67649
281815 4870395 3 419 51.34019 17.75279
281825 4870395 3 416 51.00901 18.66144
281835 4870395 3 414 50.71059 19.56098
281845 4870395 3 410 57.80427 21.74342
281855 4870395 3 407 58.3925 20.88728
281865 4870395 3 404 59.74356 19.15268
281875 4870395 3 401 67.38013 18.00416
281885 4870395 3 398 70.20113 18.37304
281895 4870395 3 395 66.2505 18.85055
281905 4870395 3 392 65.22486 19.6946
281915 4870395 3 388 64.29005 20.5351
281925 4870395 3 385 63.43495 21.371
281935 4870395 3 381 63.43495 21.371
281945 4870395 3 378 62.65012 22.20139
281955 4870395 3 374 64.17901 23.29088
281965 4870395 3 370 64.29005 20.5351
281975 4870395 3 367 66.2505 18.85055
281985 4870395 3 364 70.01689 16.3104
279935 4870405 6 718 30.96376 20.02349
279945 4870405 6 716 22.16635 20.02349
279955 4870405 6 715 18.43495 19.58333
279965 4870405 6 714 19.79888 18.37304
279975 4870405 6 713 18.43495 17.5484
279985 4870405 6 712 25.55997 17.67649
279995 4870405 6 710 36.02737 18.77992
280005 4870405 6 708 39.28941 19.56098
280015 4870405 6 706 45 20.36649
280025 4870405 6 703 50.44033 20.45103
280035 4870405 6 700 53.53077 19.67241
280045 4870405 6 697 55.7843 20.70185
280055 4870405 6 694 54.86581 22.42542
280065 4870405 6 690 54.09028 24.11152
280075 4870405 6 686 49.57392 23.91028
280085 4870405 6 683 39.80557 21.33127
280095 4870405 6 681 30.25644 19.15268
280105 4870405 6 680 30.25644 19.15268
280115 4870405 6 678 33.11134 18.94418
280125 4870405 6 676 31.75948 17.15688
280135 4870405 6 675 34.38034 16.05432
280145 4870405 6 673 41.42366 15.82244
280155 4870405 6 671 45 14.85106
280165 4870405 5 669 49.08562 13.93471
280175 4870405 5 667 57.09476 14.2036
280185 4870405 5 665 62.10273 13.51969
280195 4870405 5 663 63.43495 12.60438
280205 4870405 5 661 62.10273 13.51969
280215 4870405 5 659 63.43495 15.61613
280225 4870405 5 656 68.62938 17.15688
280235 4870405 5 653 71.56505 17.5484
280245 4870405 5 650 68.19859 15.06996
280255 4870405 5 648 68.19859 15.06996
280265 4870405 5 645 72.89727 18.77992
280275 4870405 5 642 75.46555 19.22153
280285 4870405 5 638 77.00539 18.44569
280295 4870405 5 635 77.00539 18.44569
280305 4870405 5 632 79.50852 18.94418
280315 4870405 5 628 81.8699 19.47122
280325 4870405 5 625 82.40536 20.72256
280335 4870405 5 621 81.8699 23.84264
280345 4870405 5 616 80.53768 24.52281
280355 4870405 5 612 80.83765 21.4304
280365 4870405 5 608 80.53768 16.91652
280375 4870405 5 606 79.69515 15.61613
280385 4870405 5 603 79.69515 15.61613
280395 4870405 5 600 78.69007 14.30291
280405 4870405 5 598 78.69007 14.30291
280415 4870405 5 595 77.47119 12.97935
280425 4870405 5 593 75.96375 11.64863
280435 4870405 4 591 75.96375 11.64863
280445 4870405 4 589 75.96375 11.64863
280455 4870405 4 587 75.96375 11.64863
280465 4870405 4 585 74.0546 10.31508
280475 4870405 4 584 71.56505 8.984877
280485 4870405 4 582 71.56505 8.984877
280495 4870405 4 581 71.56505 8.984877
280505 4870405 4 579 74.74488 8.111279
280515 4870405 4 578 78.69007 7.264627
280525 4870405 4 577 74.74488 8.111279
280535 4870405 4 575 74.74488 8.111279
280545 4870405 4 574 83.65981 6.457954
280555 4870405 4 573 83.65981 6.457954
280565 4870405 4 572 71.56505 6.762861
280575 4870405 4 571 56.30993 5.150652
280585 4870405 4 570 45 4.044691
280595 4870405 4 570 45 5.051153
280605 4870405 4 569 45 6.054499
280615 4870405 4 568 33.69007 5.150652
280625 4870405 4 568 8.130102 5.051153
280635 4870405 4 568 0 5.710593
280645 4870405 4 568 0 5.710593
280655 4870405 4 568 0 5.710593
280665 4870405 4 568 0 5.710593
280675 4870405 4 568 333.4349 6.37937
280685 4870405 4 569 323.1301 7.125016
280695 4870405 4 570 333.4349 6.37937
280705 4870405 4 570 323.1301 7.125016
280715 4870405 4 571 333.4349 6.37937
280725 4870405 4 571 0 5.710593
280735 4870405 4 571 351.8699 5.051153
280745 4870405 4 571 326.3099 5.150652
280755 4870405 4 572 326.3099 5.150652
280765 4870405 4 572 326.3099 5.150652
280775 4870405 4 573 336.8014 5.438008
280785 4870405 4 573 345.9637 5.885129
280795 4870405 4 573 333.4349 6.37937
280805 4870405 4 574 341.5651 6.762861
280815 4870405 4 574 344.7449 8.111279
280825 4870405 4 575 341.5651 8.984877
280835 4870405 4 575 333.4349 9.520202
280845 4870405 4 576 326.3099 10.21938
280855 4870405 4 577 320.1944 11.04835
280865 4870405 4 579 315 11.00409
280875 4870405 4 580 315 9.039936
280935 4870405 1 586 315 11.97673
280945 4870405 1 588 311.1859 14.88257
280955 4870405 1 590 304.3803 16.05432
280965 4870405 1 593 303.6901 15.13181
280975 4870405 1 595 306.8699 14.03624
280985 4870405 1 597 307.4054 14.97661
280995 4870405 1 599 311.4237 15.82244
281005 4870405 1 601 322.5946 14.97661
281015 4870405 1 602 325.6197 16.05432
281025 4870405 1 604 325.008 16.9703
281035 4870405 1 606 329.9314 15.34595
281045 4870405 1 607 332.1027 13.51969
281055 4870405 1 608 334.9831 11.69021
281065 4870405 1 609 331.6992 10.45686
281075 4870405 1 610 335.556 8.588925
281085 4870405 1 610 330.9454 7.333393
281095 4870405 1 611 315 7.054132
281105 4870405 1 612 329.0363 4.16874
281115 4870405 1 612 0 2.862405
281125 4870405 1 612 0 2.862405
281135 4870405 1 612 0 2.862405
281145 4870405 1 612 45 4.044691
281155 4870405 1 611 63.43495 6.37937
281165 4870405 2 610 71.56505 8.984877
281175 4870405 2 608 75.96375 11.64863
281185 4870405 2 606 75.96375 11.64863
281195 4870405 2 604 77.47119 12.97935
281205 4870405 2 601 75.25644 13.79797
281215 4870405 2 599 71.56505 13.34236
281225 4870405 2 597 76.60751 15.10092
281235 4870405 2 594 82.56859 16.16874
281245 4870405 2 591 87.51044 16.05432
281255 4870405 2 588 90 16.69924
281265 4870405 2 585 87.87891 18.66144
281275 4870405 2 581 84.09386 20.02349
281285 4870405 2 578 84.09386 20.02349
281295 4870405 2 574 85.91438 19.33555
281305 4870405 2 571 83.15723 17.47098
281315 4870405 2 568 81.25384 18.20209
281325 4870405 2 564 80.53768 16.91652
281335 4870405 2 562 81.8699 14.85106
281345 4870405 2 559 84.28941 14.10346
281355 4870405 2 557 81.02737 13.51969
281365 4870405 2 554 81.02737 13.51969
281375 4870405 2 552 84.28941 14.10346
281385 4870405 2 549 82.56859 16.16874
281395 4870405 2 546 78.69007 17.67649
281405 4870405 2 543 76.42957 20.45103
281415 4870405 2 539 74.0546 20.00178
281425 4870405 2 536 71.56505 17.5484
281435 4870405 2 533 71.56505 17.5484
281445 4870405 2 530 71.56505 17.5484
281455 4870405 2 527 71.56505 17.5484
281465 4870405 2 524 71.56505 17.5484
281475 4870405 3 521 66.80141 15.93889
281485 4870405 3 519 63.43495 15.61613
281495 4870405 3 516 63.43495 15.61613
281505 4870405 3 514 62.35402 16.50623
281515 4870405 3 511 66.80141 20.84627
281525 4870405 3 507 69.44395 23.13218
281535 4870405 3 503 66.80141 20.84627
281545 4870405 3 500 68.19859 21.99316
281555 4870405 3 495 70.55997 24.2608
281565 4870405 3 491 68.19859 21.99316
281575 4870405 3 488 66.80141 20.84627
281585 4870405 3 484 65.22486 19.6946
281595 4870405 3 481 63.43495 18.54198
281605 4870405 3 478 61.38954 17.39312
281615 4870405 3 476 61.38954 17.39312
281625 4870405 3 473 65.22486 19.6946
281635 4870405 3 469 63.43495 18.54198
281645 4870405 3 467 62.35402 16.50623
281655 4870405 3 464 63.43495 15.61613
281665 4870405 3 462 57.09476 14.2036
281675 4870405 3 460 53.1301 14.03624
281685 4870405 3 458 49.08562 13.93471
281695 4870405 3 456 48.81408 14.88257
281705 4870405 3 454 54.46232 17.87904
281715 4870405 3 451 50.44033 20.45103
281725 4870405 3 448 49.57392 23.91028
281735 4870405 3 444 49.3987 24.74862
281745 4870405 3 441 42.61406 23.00764
281755 4870405 3 438 37.87498 23.14989
281765 4870405 3 436 42.7974 24.7005
281775 4870405 3 432 47.2026 24.7005
281785 4870405 3 429 45 22.12599
281795 4870405 3 426 47.60256 21.27147
281805 4870405 3 423 47.8624 19.49371
281815 4870405 3 421 51.00901 18.66144
281825 4870405 3 418 51.34019 17.75279
281835 4870405 3 416 51.00901 18.66144
281845 4870405 3 413 57.26477 22.59136
281855 4870405 3 409 57.80427 21.74342
281865 4870405 3 406 60.9454 21.11088
281875 4870405 3 402 64.29005 20.5351
281885 4870405 3 399 63.43495 18.54198
281895 4870405 3 396 63.43495 18.54198
281905 4870405 3 393 65.22486 19.6946
281915 4870405 3 390 65.22486 19.6946
281925 4870405 3 387 64.29005 20.5351
281935 4870405 3 383 63.43495 21.371
281945 4870405 3 380 63.43495 21.371
281955 4870405 3 376 64.17901 23.29088
281965 4870405 3 372 62.65012 22.20139
281975 4870405 3 369 66.80141 20.84627
281985 4870405 3 365 72.89727 18.77992
279935 4870415 6 721 27.47443 19.40354
279945 4870415 6 720 18.43495 19.58333
279955 4870415 6 719 19.65382 20.38767
279965 4870415 6 717 22.16635 20.02349
279975 4870415 6 716 19.79888 18.37304
279985 4870415 6 715 26.56505 18.54198
279995 4870415 6 713 36.46923 19.67241
280005 4870415 6 711 45 19.47122
280015 4870415 6 708 50.71059 19.56098
280025 4870415 6 705 50.44033 20.45103
280035 4870415 6 702 50.19443 21.33127
280045 4870415 6 699 50.19443 21.33127
280055 4870415 6 696 52.43141 22.29512
280065 4870415 6 693 45 22.98977
280075 4870415 6 690 34.50852 25.8925
280085 4870415 6 687 30.96376 27.03105
280095 4870415 6 685 26.56505 24.09484
280105 4870415 6 683 29.74488 21.955
280115 4870415 6 681 34.2157 20.70185
280125 4870415 6 679 33.11134 18.94418
280135 4870415 6 677 35.53768 17.87904
280145 4870415 6 675 41.82017 17.67649
280155 4870415 6 673 48.36646 16.75389
280165 4870415 5 671 52.59464 14.97661
280175 4870415 5 669 59.93142 15.34595
280185 4870415 5 666 64.65382 14.72425
280195 4870415 5 664 63.43495 12.60438
280205 4870415 5 662 63.43495 12.60438
280215 4870415 5 660 68.19859 15.06996
280225 4870415 5 657 71.56505 17.5484
280235 4870415 5 654 71.56505 17.5484
280245 4870415 5 651 71.56505 15.46673
280255 4870415 5 649 76.60751 15.10092
280265 4870415 5 646 81.25384 18.20209
280275 4870415 5 642 81.8699 19.47122
280285 4870415 5 639 81.25384 18.20209
280295 4870415 5 636 81.25384 18.20209
280305 4870415 5 632 81.8699 19.47122
280315 4870415 5 629 84.09386 20.02349
280325 4870415 5 625 88.15239 21.19139
280335 4870415 5 621 88.2643 22.42542
280345 4870415 5 617 86.82017 24.2608
280355 4870415 5 612 86.42367 21.83995
280365 4870415 5 609 85.23636 16.75389
280375 4870415 5 606 84.80557 15.43664
280385 4870415 5 603 81.8699 14.85106
280395 4870415 5 601 78.69007 14.30291
280405 4870415 5 598 75.25644 13.79797
280415 4870415 5 596 67.61987 12.94241
280425 4870415 5 594 63.43495 12.60438
280435 4870415 4 592 67.61987 12.94241
280445 4870415 4 590 73.61046 12.4894
280455 4870415 4 588 71.56505 11.17999
280465 4870415 4 586 66.80141 10.77977
280475 4870415 4 584 68.96249 9.876473
280485 4870415 4 583 71.56505 8.984877
280495 4870415 4 581 71.56505 8.984877
280505 4870415 4 580 71.56505 8.984877
280515 4870415 4 578 68.19859 7.667577
280525 4870415 4 577 68.19859 7.667577
280535 4870415 4 576 71.56505 8.984877
280545 4870415 4 574 68.19859 7.667577
280555 4870415 4 573 63.43495 6.37937
280565 4870415 4 572 63.43495 6.37937
280575 4870415 4 571 56.30993 5.150652
280585 4870415 4 571 45 4.044691
280595 4870415 4 570 45 4.044691
280605 4870415 4 570 45 5.051153
280615 4870415 4 569 33.69007 5.150652
280625 4870415 4 569 11.30993 3.646971
280635 4870415 4 569 0 2.862405
280645 4870415 4 569 0 2.862405
280655 4870415 4 569 0 2.862405
280665 4870415 4 569 348.6901 3.646971
280675 4870415 4 569 326.3099 5.150652
280685 4870415 4 570 315 5.051153
280695 4870415 4 570 315 5.051153
280705 4870415 4 571 315 7.054132
280715 4870415 4 572 333.4349 6.37937
280725 4870415 4 572 0 5.710593
280735 4870415 4 572 0 5.710593
280745 4870415 4 572 333.4349 6.37937
280755 4870415 4 573 333.4349 6.37937
280765 4870415 4 573 333.4349 6.37937
280775 4870415 4 574 330.9454 7.333393
280785 4870415 4 574 344.7449 8.111279
280795 4870415 4 575 341.5651 8.984877
280805 4870415 4 575 341.5651 8.984877
280815 4870415 4 576 341.5651 8.984877
280825 4870415 4 576 338.9625 9.876473
280835 4870415 4 577 334.9831 11.69021
280845 4870415 4 578 333.4349 12.60438
280855 4870415 4 579 329.0363 12.3342
280865 4870415 4 580 325.3048 11.17999
280875 4870415 4 581 326.3099 10.21938
280925 4870415 1 586 319.7636 12.01703
280935 4870415 1 588 315 14.85106
280945 4870415 1 590 315 15.79317
280955 4870415 1 592 311.4237 15.82244
280965 4870415 1 594 307.4054 14.97661
280975 4870415 1 596 306.8699 14.03624
280985 4870415 1 598 304.3803 16.05432
280995 4870415 1 601 308.2902 16.83545
281005 4870415 1 603 318.5763 15.82244
281015 4870415 1 605 321.7098 16.83545
281025 4870415 1 607 325.6197 16.05432
281035 4870415 1 608 332.1027 13.51969
281045 4870415 1 609 334.9831 11.69021
281055 4870415 1 610 338.9625 9.876473
281065 4870415 1 610 335.556 8.588925
281075 4870415 1 611 338.1986 7.667577
281085 4870415 1 611 338.1986 7.667577
281095 4870415 1 612 333.4349 6.37937
281105 4870415 1 612 348.6901 3.646971
281115 4870415 1 612 0 2.862405
281125 4870415 1 612 0 2.862405
281135 4870415 1 612 18.43495 2.263636
281145 4870415 1 612 63.43495 3.199601
281155 4870415 1 611 66.80141 5.438008
281165 4870415 2 610 71.56505 8.984877
281175 4870415 2 608 75.96375 11.64863
281185 4870415 2 606 75.96375 11.64863
281195 4870415 2 604 77.47119 12.97935
281205 4870415 2 602 77.47119 12.97935
281215 4870415 2 600 77.47119 12.97935
281225 4870415 2 597 79.69515 15.61613
281235 4870415 2 594 80.53768 16.91652
281245 4870415 2 591 83.15723 17.47098
281255 4870415 2 588 87.70939 17.36707
281265 4870415 2 585 87.70939 17.36707
281275 4870415 2 582 85.91438 19.33555
281285 4870415 2 578 88.15239 21.19139
281295 4870415 2 574 90 19.29005
281305 4870415 2 571 90 16.69924
281315 4870415 2 568 87.70939 17.36707
281325 4870415 2 565 85.23636 16.75389
281335 4870415 2 562 87.51044 16.05432
281345 4870415 2 559 90 14.03624
281355 4870415 2 557 86.63354 12.01703
281365 4870415 2 555 81.02737 13.51969
281375 4870415 2 552 75.25644 13.79797
281385 4870415 2 550 71.56505 15.46673
281395 4870415 2 547 71.56505 17.5484
281405 4870415 2 544 74.0546 20.00178
281415 4870415 2 540 74.0546 20.00178
281425 4870415 2 537 71.56505 17.5484
281435 4870415 2 534 71.56505 17.5484
281445 4870415 2 531 71.56505 17.5484
281455 4870415 2 528 71.56505 17.5484
281465 4870415 2 525 68.62938 17.15688
281475 4870415 3 522 63.43495 15.61613
281485 4870415 3 520 66.80141 15.93889
281495 4870415 3 517 68.19859 15.06996
281505 4870415 3 515 68.19859 15.06996
281515 4870415 3 512 74.0546 20.00178
281525 4870415 3 508 73.81079 21.97409
281535 4870415 3 504 70.34618 20.38767
281545 4870415 3 501 71.56505 21.56813
281555 4870415 3 497 71.56505 23.50004
281565 4870415 3 493 70.46335 22.3511
281575 4870415 3 489 72.75854 20.78454
281585 4870415 3 486 70.20113 18.37304
281595 4870415 3 483 64.44003 17.67649
281605 4870415 3 480 64.44003 17.67649
281615 4870415 3 477 68.62938 17.15688
281625 4870415 3 474 70.20113 18.37304
281635 4870415 3 471 64.44003 17.67649
281645 4870415 3 468 61.38954 17.39312
281655 4870415 3 465 59.03624 16.25392
281665 4870415 3 463 53.1301 14.03624
281675 4870415 3 461 53.1301 14.03624
281685 4870415 3 459 49.3987 12.97935
281695 4870415 3 458 53.1301 14.03624
281705 4870415 3 455 55.61966 16.05432
281715 4870415 3 453 48.36646 16.75389
281725 4870415 3 451 47.60256 21.27147
281735 4870415 3 447 47.2026 24.7005
281745 4870415 3 444 42.61406 23.00764
281755 4870415 3 442 42.39744 21.27147
281765 4870415 3 439 49.76364 23.06114
281775 4870415 3 435 49.57392 23.91028
281785 4870415 3 432 47.38594 23.00764
281795 4870415 3 429 49.96974 22.20139
281805 4870415 3 426 50.44033 20.45103
281815 4870415 3 423 53.53077 19.67241
281825 4870415 3 420 51.34019 17.75279
281835 4870415 3 418 51.34019 17.75279
281845 4870415 3 415 57.80427 21.74342
281855 4870415 3 411 57.26477 22.59136
281865 4870415 3 408 59.62087 22.79182
281875 4870415 3 404 60.25512 21.955
281885 4870415 3 401 59.03624 20.02349
281895 4870415 3 398 62.52557 19.40354
281905 4870415 3 395 65.22486 19.6946
281915 4870415 3 391 67.83366 20.02349
281925 4870415 3 388 68.96249 19.19861
281935 4870415 3 385 67.83366 20.02349
281945 4870415 3 381 66.80141 20.84627
281955 4870415 3 378 68.19859 21.99316
281965 4870415 3 374 70.46335 22.3511
281975 4870415 3 370 73.81079 21.97409
281985 4870415 3 366 76.42957 20.45103
279935 4870425 6 724 25.55997 17.67649
279945 4870425 6 723 18.43495 17.5484
279955 4870425 6 722 19.79888 18.37304
279965 4870425 6 721 24.77514 19.6946
279975 4870425 6 719 23.74949 18.85055
279985 4870425 6 718 29.47589 18.27561
279995 4870425 6 716 42.1376 19.49371
280005 4870425 6 713 47.72631 20.38767
280015 4870425 6 710 47.72631 20.38767
280025 4870425 6 708 47.72631 20.38767
280035 4870425 6 705 50.19443 21.33127
280045 4870425 6 702 47.60256 21.27147
280055 4870425 6 699 47.38594 23.00764
280065 4870425 6 695 34.69515 21.56813
280075 4870425 6 695 25.82099 23.29088
280085 4870425 6 692 32.90524 26.84905
280095 4870425 6 689 29.93151 25.45378
280105 4870425 6 687 31.50427 24.44139
280115 4870425 6 684 35.53768 23.27333
280125 4870425 6 682 34.2157 20.70185
280135 4870425 6 680 36.46923 19.67241
280145 4870425 6 678 45 19.47122
280155 4870425 6 675 56.88866 18.94418
280165 4870425 6 672 66.80141 15.93889
280175 4870425 5 670 73.30076 14.62828
280185 4870425 5 667 69.77514 14.2036
280195 4870425 5 665 63.43495 12.60438
280205 4870425 5 663 67.61987 12.94241
280215 4870425 5 661 73.30076 14.62828
280225 4870425 5 658 73.07249 16.72659
280235 4870425 5 655 74.35775 17.97923
280245 4870425 5 652 80.53768 16.91652
280255 4870425 5 649 87.51044 16.05432
280265 4870425 5 646 87.70939 17.36707
280275 4870425 5 643 83.65981 18.7563
280285 4870425 5 639 81.25384 18.20209
280295 4870425 5 636 81.25384 18.20209
280305 4870425 5 633 81.8699 19.47122
280315 4870425 5 629 82.40536 20.72256
280325 4870425 5 625 84.80557 22.49939
280335 4870425 5 621 88.2643 22.42542
280345 4870425 5 617 88.36343 23.63796
280355 4870425 5 612 86.42367 21.83995
280365 4870425 5 609 85.23636 16.75389
280375 4870425 5 606 81.8699 14.85106
280385 4870425 5 604 78.69007 14.30291
280395 4870425 5 601 75.25644 13.79797
280405 4870425 5 599 71.56505 13.34236
280415 4870425 5 597 73.61046 12.4894
280425 4870425 4 595 75.96375 11.64863
280435 4870425 4 593 77.47119 12.97935
280445 4870425 4 590 77.47119 12.97935
280455 4870425 4 588 74.0546 10.31508
280465 4870425 4 587 74.0546 10.31508
280475 4870425 4 585 74.0546 10.31508
280485 4870425 4 583 71.56505 8.984877
280495 4870425 4 582 71.56505 8.984877
280505 4870425 4 580 65.55605 8.588925
280515 4870425 4 579 59.03624 8.293805
280525 4870425 4 578 65.55605 8.588925
280535 4870425 4 576 71.56505 8.984877
280545 4870425 4 575 68.19859 7.667577
280555 4870425 4 574 63.43495 6.37937
280565 4870425 4 573 63.43495 6.37937
280575 4870425 4 572 56.30993 5.150652
280585 4870425 4 571 45 4.044691
280595 4870425 4 571 45 4.044691
280605 4870425 4 570 45 4.044691
280615 4870425 4 570 45 4.044691
280625 4870425 4 569 26.56505 3.199601
280635 4870425 4 569 0 2.862405
280645 4870425 4 569 0 2.862405
280655 4870425 4 569 0 2.862405
280665 4870425 4 569 333.4349 3.199601
280675 4870425 4 570 315 4.044691
280685 4870425 4 570 315 5.051153
280695 4870425 4 571 315 7.054132
280705 4870425 4 572 315 7.054132
280715 4870425 4 573 329.0363 4.16874
280725 4870425 4 573 0 2.862405
280735 4870425 4 573 348.6901 3.646971
280745 4870425 4 573 324.4623 6.13738
280755 4870425 4 574 333.4349 6.37937
280765 4870425 4 574 333.4349 6.37937
280775 4870425 4 575 322.125 8.111279
280785 4870425 4 576 335.556 8.588925
280795 4870425 4 576 341.5651 8.984877
280805 4870425 4 577 341.5651 8.984877
280815 4870425 4 577 338.9625 9.876473
280825 4870425 4 578 336.8014 10.77977
280835 4870425 4 579 331.6992 10.45686
280845 4870425 4 580 326.3099 10.21938
280855 4870425 4 581 326.3099 10.21938
280865 4870425 4 582 326.3099 10.21938
280915 4870425 1 587 329.0363 12.3342
280925 4870425 1 588 323.1301 14.03624
280935 4870425 1 590 315 15.79317
280945 4870425 1 592 315 15.79317
280955 4870425 1 594 315 15.79317
280965 4870425 1 596 315 15.79317
280975 4870425 1 598 315 15.79317
280985 4870425 1 600 308.6598 17.75279
280995 4870425 1 603 308.6598 17.75279
281005 4870425 1 605 315 15.79317
281015 4870425 1 607 315 15.79317
281025 4870425 1 609 323.1301 14.03624
281035 4870425 1 610 334.9831 11.69021
281045 4870425 1 611 338.9625 9.876473
281055 4870425 1 611 341.5651 8.984877
281065 4870425 1 612 344.7449 8.111279
281075 4870425 1 612 341.5651 6.762861
281085 4870425 1 613 336.8014 5.438008
281095 4870425 1 613 348.6901 3.646971
281105 4870425 1 613 0 2.862405
281115 4870425 1 613 0 2.862405
281125 4870425 1 613 0 2.862405
281135 4870425 1 613 26.56505 3.199601
281145 4870425 1 612 45 4.044691
281155 4870425 2 612 56.30993 5.150652
281165 4870425 2 611 65.55605 8.588925
281175 4870425 2 609 69.44395 12.05719
281185 4870425 2 607 73.61046 12.4894
281195 4870425 2 605 77.47119 12.97935
281205 4870425 2 602 81.02737 13.51969
281215 4870425 2 600 83.65981 12.75587
281225 4870425 2 598 81.8699 14.85106
281235 4870425 2 595 80.53768 16.91652
281245 4870425 2 592 81.25384 18.20209
281255 4870425 2 588 83.65981 18.7563
281265 4870425 2 585 87.70939 17.36707
281275 4870425 2 582 90 19.29005
281285 4870425 2 578 88.15239 21.19139
281295 4870425 2 574 85.91438 19.33555
281305 4870425 2 571 85.23636 16.75389
281315 4870425 2 568 85.23636 16.75389
281325 4870425 2 565 85.23636 16.75389
281335 4870425 2 562 79.69515 15.61613
281345 4870425 2 559 73.30076 14.62828
281355 4870425 2 557 73.61046 12.4894
281365 4870425 2 555 73.61046 12.4894
281375 4870425 2 553 71.56505 13.34236
281385 4870425 2 551 73.30076 14.62828
281395 4870425 2 548 75.96375 17.18333
281405 4870425 2 545 77.90524 19.6946
281415 4870425 2 541 75.46555 19.22153
281425 4870425 2 538 71.56505 17.5484
281435 4870425 2 535 71.56505 17.5484
281445 4870425 2 532 71.56505 17.5484
281455 4870425 2 529 71.56505 17.5484
281465 4870425 2 526 66.80141 15.93889
281475 4870425 3 524 63.43495 15.61613
281485 4870425 3 521 68.62938 17.15688
281495 4870425 3 518 71.56505 15.46673
281505 4870425 3 516 73.30076 14.62828
281515 4870425 3 513 75.46555 19.22153
281525 4870425 3 509 72.75854 20.78454
281535 4870425 3 506 70.34618 20.38767
281545 4870425 3 502 73.81079 21.97409
281555 4870425 3 498 75.96375 22.40687
281565 4870425 3 494 75.96375 22.40687
281575 4870425 3 490 77.27564 21.66576
281585 4870425 3 486 78.69007 17.67649
281595 4870425 3 484 76.60751 15.10092
281605 4870425 3 481 73.07249 16.72659
281615 4870425 3 478 71.56505 17.5484
281625 4870425 3 475 68.62938 17.15688
281635 4870425 3 472 62.35402 16.50623
281645 4870425 3 470 58.24052 17.15688
281655 4870425 3 467 51.70984 16.83545
281665 4870425 3 465 45 15.79317
281675 4870425 3 463 45 15.79317
281685 4870425 3 461 45 14.85106
281695 4870425 3 459 48.81408 14.88257
281705 4870425 3 457 48.57634 15.82244
281715 4870425 3 455 45 15.79317
281725 4870425 3 453 45 17.65097
281735 4870425 3 451 47.48955 22.14487
281745 4870425 3 447 47.38594 23.00764
281755 4870425 3 444 47.60256 21.27147
281765 4870425 3 441 49.96974 22.20139
281775 4870425 3 438 47.38594 23.00764
281785 4870425 3 435 49.57392 23.91028
281795 4870425 3 431 52.12502 23.14989
281805 4870425 3 428 52.76517 21.4304
281815 4870425 3 425 55.7843 20.70185
281825 4870425 3 422 51.34019 17.75279
281835 4870425 3 420 54.46232 17.87904
281845 4870425 3 417 61.69925 20.26014
281855 4870425 3 414 63.43495 21.371
281865 4870425 3 410 67.24902 22.79182
281875 4870425 3 406 66.80141 20.84627
281885 4870425 3 403 65.22486 19.6946
281895 4870425 3 399 67.83366 20.02349
281905 4870425 3 396 68.96249 19.19861
281915 4870425 3 393 70.34618 20.38767
281925 4870425 3 389 71.56505 19.58333
281935 4870425 3 386 72.89727 18.77992
281945 4870425 3 383 74.0546 20.00178
281955 4870425 3 379 75.06858 21.21145
